service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode,c_h,c_b,c_o,c_disruption,lambda_scri,scri_threshold,scri_mode,s,S
0.4033457249070632,4678.5,0,1116.06,1120.2,S3,"sS(s=0,S=45)",42,12,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.41324117861040377,4805.85,3,1330.64,1337.6000000000001,S3,"sS(s=0,S=45)",42,13,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3844731977818854,4820.75,2,1369.13,1390.3000000000002,S3,"sS(s=0,S=45)",42,14,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.40497655968265417,4757.5,0,1312.45,1342.4,S3,"sS(s=0,S=45)",42,15,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4312977099236641,4465.25,2,1295.8400000000001,1311.7,S3,"sS(s=0,S=45)",42,16,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.39200904636260836,4655.35,0,1239.98,1272.0,S3,"sS(s=0,S=45)",42,17,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.36433848220282067,5317.85,1,1421.0900000000001,1436.1000000000001,S3,"sS(s=0,S=45)",42,18,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3570086433671552,4797.450000000001,3,1375.88,1414.0500000000002,S3,"sS(s=0,S=45)",42,19,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4124254124254124,4947.05,4,1393.0400000000002,1421.6000000000001,S3,"sS(s=0,S=45)",42,20,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.39011379800853485,4980.75,3,1364.8300000000002,1417.6000000000001,S3,"sS(s=0,S=45)",42,21,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3724682457947133,5204.85,2,1602.32,1716.4,S3,"sS(s=0,S=45)",42,22,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.42328042328042326,4219.650000000001,3,1231.84,1265.2,S3,"sS(s=0,S=45)",42,23,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.38708526578665714,4935.1,0,1239.8600000000001,1276.4,S3,"sS(s=0,S=45)",42,24,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.39919058130978663,4714.85,0,1285.04,1309.75,S3,"sS(s=0,S=45)",42,25,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4691358024691358,4048.75,1,1063.14,1070.0,S3,"sS(s=0,S=45)",42,26,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4304635761589404,4150.450000000001,2,1101.17,1114.5,S3,"sS(s=0,S=45)",42,27,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4219677692960136,4084.8500000000004,0,1185.3899999999999,1240.2,S3,"sS(s=0,S=45)",42,28,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4141698977793444,4804.400000000001,0,1261.0500000000002,1278.6000000000001,S3,"sS(s=0,S=45)",42,29,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3908305148440436,4681.2,0,1300.2,1333.1000000000001,S3,"sS(s=0,S=45)",42,30,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.33795802205620773,5184.950000000001,0,1294.6200000000001,1295.0,S3,"sS(s=0,S=45)",42,31,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.37304204451772466,4289.7,0,1359.63,1430.1000000000001,S3,"sS(s=0,S=45)",42,32,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.40388349514563104,4481.0,4,1501.76,1623.9,S3,"sS(s=0,S=45)",42,33,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.39311594202898553,4856.25,3,1315.1200000000001,1324.8000000000002,S3,"sS(s=0,S=45)",42,34,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.40447154471544716,4247.75,0,1165.2,1168.8500000000001,S3,"sS(s=0,S=45)",42,35,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.38980509745127434,4690.85,1,1218.12,1240.55,S3,"sS(s=0,S=45)",42,36,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.36775106082036774,5122.35,3,1362.48,1389.25,S3,"sS(s=0,S=45)",42,37,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3869472182596291,4896.3,0,1313.7800000000002,1331.0500000000002,S3,"sS(s=0,S=45)",42,38,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4141776184786937,4314.200000000001,3,1219.3200000000002,1231.7500000000002,S3,"sS(s=0,S=45)",42,39,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.38935361216730036,4713.200000000001,4,1404.5400000000002,1489.7000000000003,S3,"sS(s=0,S=45)",42,40,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.40761982793936913,4273.45,0,1215.76,1243.6000000000001,S3,"sS(s=0,S=45)",42,41,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.4048728054460767,4892.95,3,1240.04,1253.5,S3,"sS(s=0,S=45)",42,42,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3929875821767714,4833.900000000001,1,1459.96,1542.6000000000001,S3,"sS(s=0,S=45)",42,43,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.42851500789889413,4346.400000000001,0,1167.0800000000002,1212.6000000000001,S3,"sS(s=0,S=45)",42,44,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.3966597077244259,4189.25,0,1128.71,1167.0,S3,"sS(s=0,S=45)",42,45,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.38458768455167447,4872.3,0,1323.59,1364.7,S3,"sS(s=0,S=45)",42,46,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.40294924554183814,5051.45,1,1324.5600000000002,1382.8000000000002,S3,"sS(s=0,S=45)",42,47,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.38989028213166144,4488.650000000001,1,1092.69,1097.2,S3,"sS(s=0,S=45)",42,48,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.44585039077037586,4543.8,3,1321.64,1336.8000000000002,S3,"sS(s=0,S=45)",42,49,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,45.0
0.42613636363636365,4346.3,4,1081.8700000000001,1110.7,S3,"sS(s=0,S=50)",42,0,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.422782874617737,4534.0,0,1175.04,1208.6000000000001,S3,"sS(s=0,S=50)",42,1,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42492917847025496,4863.05,2,1345.02,1395.1000000000001,S3,"sS(s=0,S=50)",42,2,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.45311268715524033,4285.6,0,1346.19,1419.2,S3,"sS(s=0,S=50)",42,3,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4616619831393015,4121.45,1,1186.8400000000001,1198.5500000000002,S3,"sS(s=0,S=50)",42,4,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42168674698795183,4787.8,3,1166.5300000000002,1179.4,S3,"sS(s=0,S=50)",42,5,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.43103448275862066,4532.6,2,1250.0900000000001,1297.6000000000001,S3,"sS(s=0,S=50)",42,6,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4045022863172705,4962.1,1,1256.23,1264.95,S3,"sS(s=0,S=50)",42,7,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.43379856657864957,4500.95,0,1225.7900000000002,1239.65,S3,"sS(s=0,S=50)",42,8,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.3968253968253968,4652.200000000001,0,1326.02,1377.7,S3,"sS(s=0,S=50)",42,9,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4100041000410004,4321.8,3,1030.97,1040.8,S3,"sS(s=0,S=50)",42,10,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4293381037567084,4716.5,0,1240.7,1248.75,S3,"sS(s=0,S=50)",42,11,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4275092936802974,4628.5,0,1197.28,1224.3,S3,"sS(s=0,S=50)",42,12,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.43506729719898146,4752.1,2,1297.3400000000001,1306.6000000000001,S3,"sS(s=0,S=50)",42,13,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4066543438077634,4768.5,2,1419.57,1459.7,S3,"sS(s=0,S=50)",42,14,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4147133068878471,4731.6,0,1341.95,1387.65,S3,"sS(s=0,S=50)",42,15,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4389312977099237,4455.0,2,1331.69,1351.7,S3,"sS(s=0,S=50)",42,16,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.40595552205050883,4654.95,0,1269.53,1291.75,S3,"sS(s=0,S=50)",42,17,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.40295500335795836,5193.6,1,1418.19,1434.1000000000001,S3,"sS(s=0,S=50)",42,18,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.3945885005636979,4697.200000000001,2,1354.38,1392.8000000000002,S3,"sS(s=0,S=50)",42,19,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4212004212004212,4925.55,4,1397.49,1451.3500000000001,S3,"sS(s=0,S=50)",42,20,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4089615931721195,4897.400000000001,4,1386.4099999999999,1462.2,S3,"sS(s=0,S=50)",42,21,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.411946446961895,5084.35,2,1577.92,1696.4,S3,"sS(s=0,S=50)",42,22,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42735042735042733,4210.150000000001,3,1197.0600000000002,1200.65,S3,"sS(s=0,S=50)",42,23,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.392436674991081,4935.85,0,1178.04,1184.9,S3,"sS(s=0,S=50)",42,24,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42310522442972776,4652.85,0,1260.6,1287.25,S3,"sS(s=0,S=50)",42,25,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4711934156378601,4075.2500000000005,1,1046.74,1050.0,S3,"sS(s=0,S=50)",42,26,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4552980132450331,4095.2000000000003,2,1078.22,1093.25,S3,"sS(s=0,S=50)",42,27,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.46649703138252757,3905.1000000000004,0,1114.16,1166.45,S3,"sS(s=0,S=50)",42,28,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4406062742333451,4722.400000000001,0,1231.7500000000002,1247.6000000000001,S3,"sS(s=0,S=50)",42,29,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.3945885005636979,4643.700000000001,0,1358.6000000000001,1410.8500000000001,S3,"sS(s=0,S=50)",42,30,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.37353255069370334,5096.200000000001,0,1277.77,1284.75,S3,"sS(s=0,S=50)",42,31,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.41220115416323166,4198.2,0,1359.33,1430.8500000000001,S3,"sS(s=0,S=50)",42,32,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42718446601941745,4427.25,4,1516.66,1623.4,S3,"sS(s=0,S=50)",42,33,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4166666666666667,4794.0,3,1346.98,1355.4,S3,"sS(s=0,S=50)",42,34,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4268292682926829,4204.75,0,1186.1,1193.6,S3,"sS(s=0,S=50)",42,35,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.43103448275862066,4575.1,1,1204.47,1231.55,S3,"sS(s=0,S=50)",42,36,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.38896746817538896,5059.6,3,1405.28,1454.5,S3,"sS(s=0,S=50)",42,37,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.39229671897289586,4885.8,0,1317.2800000000002,1339.8000000000002,S3,"sS(s=0,S=50)",42,38,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.43807248108323377,4246.45,2,1181.8200000000002,1193.2500000000002,S3,"sS(s=0,S=50)",42,39,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42737642585551333,4624.450000000001,4,1383.94,1467.2000000000003,S3,"sS(s=0,S=50)",42,40,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4301515772224498,4233.2,0,1194.26,1222.3500000000001,S3,"sS(s=0,S=50)",42,41,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.44786814761734145,4750.2,2,1232.24,1251.5,S3,"sS(s=0,S=50)",42,42,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4112490869247626,4809.400000000001,1,1480.31,1573.3500000000001,S3,"sS(s=0,S=50)",42,43,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4344391785150079,4336.650000000001,0,1175.62,1224.0,S3,"sS(s=0,S=50)",42,44,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4384133611691023,4093.0,0,1110.81,1153.0,S3,"sS(s=0,S=50)",42,45,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4223982715160245,4771.3,0,1285.24,1320.2,S3,"sS(s=0,S=50)",42,46,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4286694101508916,4970.450000000001,1,1367.54,1450.8000000000002,S3,"sS(s=0,S=50)",42,47,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.39184952978056425,4505.650000000001,1,1106.66,1114.65,S3,"sS(s=0,S=50)",42,48,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.4652028284331969,4460.900000000001,3,1289.64,1304.5500000000002,S3,"sS(s=0,S=50)",42,49,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,50.0
0.42207792207792205,4399.05,5,1096.92,1119.7,S3,"sS(s=0,S=55)",42,0,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4399847094801223,4510.0,0,1191.5900000000001,1239.8500000000001,S3,"sS(s=0,S=55)",42,1,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.426699716713881,4859.05,2,1297.42,1330.1000000000001,S3,"sS(s=0,S=55)",42,2,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.45311268715524033,4255.85,0,1401.94,1466.2,S3,"sS(s=0,S=55)",42,3,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.483741469289442,4064.4500000000003,1,1156.29,1165.05,S3,"sS(s=0,S=55)",42,4,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4198612632347572,4828.05,4,1136.18,1137.4,S3,"sS(s=0,S=55)",42,5,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4688905547226387,4436.400000000001,2,1219.99,1275.1000000000001,S3,"sS(s=0,S=55)",42,6,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.46253957087583536,4771.85,1,1169.8400000000001,1176.8500000000001,S3,"sS(s=0,S=55)",42,7,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.47529234251225955,4383.95,0,1197.89,1217.15,S3,"sS(s=0,S=55)",42,8,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.3930461073318216,4692.7,0,1283.3700000000001,1302.7,S3,"sS(s=0,S=55)",42,9,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4489544895448955,4226.3,2,986.0200000000001,993.3000000000001,S3,"sS(s=0,S=55)",42,10,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.47048300536672627,4594.75,0,1213.85,1216.5,S3,"sS(s=0,S=55)",42,11,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4275092936802974,4651.25,0,1195.23,1212.8,S3,"sS(s=0,S=55)",42,12,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4532557293561295,4674.1,3,1328.96,1352.3,S3,"sS(s=0,S=55)",42,13,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4454713493530499,4662.5,2,1395.1200000000001,1437.2,S3,"sS(s=0,S=55)",42,14,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4446447890371439,4678.25,0,1329.05,1379.9,S3,"sS(s=0,S=55)",42,15,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.48091603053435117,4340.5,2,1315.79,1340.2,S3,"sS(s=0,S=55)",42,16,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.44176404070863173,4572.2,0,1237.23,1258.25,S3,"sS(s=0,S=55)",42,17,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4231027535258563,5127.6,1,1415.2900000000002,1432.1000000000001,S3,"sS(s=0,S=55)",42,18,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.41149943630214203,4713.950000000001,3,1332.88,1371.5500000000002,S3,"sS(s=0,S=55)",42,19,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4615654615654616,4738.55,3,1393.5400000000002,1428.8500000000001,S3,"sS(s=0,S=55)",42,20,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.44523470839260315,4800.0,4,1352.61,1426.2,S3,"sS(s=0,S=55)",42,21,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.45142464812907657,4963.85,2,1553.52,1676.4,S3,"sS(s=0,S=55)",42,22,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.46805046805046807,4097.400000000001,2,1154.5900000000001,1157.7,S3,"sS(s=0,S=55)",42,23,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.41027470567249374,4898.1,0,1169.48,1174.3,S3,"sS(s=0,S=55)",42,24,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.46357615894039733,4538.35,0,1239.1,1264.75,S3,"sS(s=0,S=55)",42,25,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.46502057613168724,4148.25,3,1090.54,1105.25,S3,"sS(s=0,S=55)",42,26,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.45322847682119205,4145.45,4,1131.17,1147.25,S3,"sS(s=0,S=55)",42,27,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.48770144189991516,3862.3500000000004,0,1092.96,1137.7,S3,"sS(s=0,S=55)",42,28,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.463517800493479,4655.650000000001,0,1216.15,1216.6000000000001,S3,"sS(s=0,S=55)",42,29,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.41149943630214203,4609.7,0,1332.91,1389.6000000000001,S3,"sS(s=0,S=55)",42,30,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4091070793311989,5007.450000000001,0,1260.92,1274.5,S3,"sS(s=0,S=55)",42,31,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.45136026380873867,4087.7000000000003,0,1165.43,1189.6000000000001,S3,"sS(s=0,S=55)",42,32,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.44660194174757284,4381.5,4,1510.06,1622.9,S3,"sS(s=0,S=55)",42,33,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.45652173913043476,4679.5,3,1328.68,1335.4,S3,"sS(s=0,S=55)",42,34,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.46747967479674796,4111.0,0,1177.3500000000001,1185.8500000000001,S3,"sS(s=0,S=55)",42,35,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.47226386806596704,4459.35,1,1190.82,1222.55,S3,"sS(s=0,S=55)",42,36,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.40664780763790664,5010.1,3,1388.3799999999999,1432.0,S3,"sS(s=0,S=55)",42,37,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4297432239657632,4782.3,0,1286.9800000000002,1306.3000000000002,S3,"sS(s=0,S=55)",42,38,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.47988849064117883,4135.45,2,1144.3200000000002,1154.7500000000002,S3,"sS(s=0,S=55)",42,39,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4372623574144487,4593.5,5,1363.34,1444.7,S3,"sS(s=0,S=55)",42,40,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.44858664481769767,4207.2,0,1172.76,1201.1000000000001,S3,"sS(s=0,S=55)",42,41,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4711572912934432,4633.95,2,1237.99,1249.5,S3,"sS(s=0,S=55)",42,42,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.42585829072315556,4808.150000000001,2,1473.3600000000001,1550.8500000000001,S3,"sS(s=0,S=55)",42,43,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4541864139020537,4300.400000000001,0,1192.22,1244.25,S3,"sS(s=0,S=55)",42,44,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4572025052192067,3964.0,0,1089.76,1117.75,S3,"sS(s=0,S=55)",42,45,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.44040331292761975,4739.55,0,1302.74,1344.95,S3,"sS(s=0,S=55)",42,46,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.450960219478738,4904.45,1,1260.77,1301.25,S3,"sS(s=0,S=55)",42,47,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.3859717868338558,4555.150000000001,1,1159.19,1173.2,S3,"sS(s=0,S=55)",42,48,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4681801265351693,4472.55,4,1310.8400000000001,1338.8000000000002,S3,"sS(s=0,S=55)",42,49,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,55.0
0.4586038961038961,4329.8,5,1100.8700000000001,1128.7,S3,"sS(s=0,S=60)",42,0,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.47629969418960244,4354.75,0,1165.14,1212.3500000000001,S3,"sS(s=0,S=60)",42,1,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4426345609065156,4826.55,2,1280.27,1317.35,S3,"sS(s=0,S=60)",42,2,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4925137903861308,4155.85,0,1388.24,1454.7,S3,"sS(s=0,S=60)",42,3,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.5018065034122843,4032.4500000000003,2,1191.94,1214.3000000000002,S3,"sS(s=0,S=60)",42,4,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.43263964950711936,4810.3,3,1153.5800000000002,1169.4,S3,"sS(s=0,S=60)",42,5,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4910044977511244,4369.6,2,1192.8300000000002,1252.6000000000001,S3,"sS(s=0,S=60)",42,6,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.5029897995075624,4648.85,1,1125.8400000000001,1132.3500000000001,S3,"sS(s=0,S=60)",42,7,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4941531497548095,4325.95,0,1169.99,1194.65,S3,"sS(s=0,S=60)",42,8,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4270597127739985,4619.7,0,1261.3700000000001,1280.2,S3,"sS(s=0,S=60)",42,9,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4879048790487905,4139.8,2,954.0300000000001,954.8000000000001,S3,"sS(s=0,S=60)",42,10,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.5116279069767442,4473.0,0,1195.25,1198.0,S3,"sS(s=0,S=60)",42,11,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4646840148698885,4534.75,0,1133.93,1141.8000000000002,S3,"sS(s=0,S=60)",42,12,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.46780647508184797,4656.35,3,1360.3500000000001,1399.6000000000001,S3,"sS(s=0,S=60)",42,13,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4399260628465804,4689.25,2,1382.22,1414.7,S3,"sS(s=0,S=60)",42,14,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.48070681572304363,4587.0,0,1316.15,1372.15,S3,"sS(s=0,S=60)",42,15,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.5187022900763358,4195.2,2,1299.89,1328.7,S3,"sS(s=0,S=60)",42,16,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.47116471918582736,4458.35,0,1193.3799999999999,1224.75,S3,"sS(s=0,S=60)",42,17,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.41974479516453994,5108.35,2,1472.0600000000002,1482.5500000000002,S3,"sS(s=0,S=60)",42,18,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4472003006388576,4573.950000000001,3,1311.38,1350.3000000000002,S3,"sS(s=0,S=60)",42,19,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4598104598104598,4806.3,3,1397.89,1460.6000000000001,S3,"sS(s=0,S=60)",42,20,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.48079658605974396,4707.5,4,1318.81,1390.2,S3,"sS(s=0,S=60)",42,21,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.3879162375557844,5225.6,4,1630.67,1729.65,S3,"sS(s=0,S=60)",42,22,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
0.4843304843304843,4051.65,2,1124.69,1132.7,S3,"sS(s=0,S=60)",42,23,0.25,2.2,1.0,4.0,9.0,0.7,indicator,0.0,60.0
